No.,Course,Course Name,Credits,Instructor,Room,Days,Start Time,End Time,Max Enrollment,Total Enrollment
,,,,"IP, IP",HUB-125,W,7:00:00 PM,8:59:00 PM,18,3
166,GED110LecE-202,Modern Art Appreciation,3,"IP, IP",MGT-101,T,1:00:00 PM,2:59:00 PM,18,9
,,,,"IP, IP",HUB-125,W,5:00:00 PM,6:59:00 PM,18,9
167,GED111LecE1,Music Appreciation And Communication,3,"IP, IP",HUB-112,M,3:00:00 PM,5:59:00 PM,45,5
168,GED111LecE2,Music Appreciation And Communication,3,"IP, IP",HUB-112,T,6:00:00 PM,8:59:00 PM,45,3
169,GED111LecE3,Music Appreciation And Communication,3,"IP, IP",HUB-101,W,12:00:00 PM,2:59:00 PM,45,4
170,GED125LecE1,Ecosystems And Human Health,3,"IP, IP",HUB-107,W,9:00:00 AM,11:59:00 AM,50,9
171,GED132LecE1,Science And Technology In Society,3,"IP, IP",HUB-101,T,12:00:00 PM,2:59:00 PM,50,36
172,GED132LecE2,Science And Technology In Society,3,"IP, IP",HUB-107,M,3:00:00 PM,5:59:00 PM,50,23
173,GED190LecA1,Emirati Studies,3,"IP, IP",HUB-107,W,3:00:00 PM,5:59:00 PM,50,6
174,GED190LecE1,Emirati Studies,3,"IP, IP",HUB-107,M,12:00:00 PM,2:59:00 PM,50,32
175,GED190LecE2,Emirati Studies,3,"IP, IP",HUB-107,T,6:00:00 PM,8:59:00 PM,50,4
176,GED190LecE3,Emirati Studies,3,"IP, IP",HUB-101,R,3:00:00 PM,5:59:00 PM,50,20
177,GED190LecE4,Emirati Studies,3,"IP, IP",HUB-107,W,6:00:00 PM,8:59:00 PM,50,5
178,GED191LecA1,Islamic Studies,3,"IP, IP",HUB-107,R,6:00:00 PM,8:59:00 PM,50,14
179,GED191LecE2,Islamic Studies,3,"IP, IP",HUB-107,W,12:00:00 PM,2:59:00 PM,50,33
180,GED191LecE3,Islamic Studies,3,"IP, IP",HUB-107,T,3:00:00 PM,5:59:00 PM,50,15
181,GED191LecE4,Islamic Studies,3,"IP, IP",HUB-101,W,3:00:00 PM,5:59:00 PM,50,24
182,GED196LecA1,Communication Skills In Arabic 1,3,"IP, IP",HUB-112,W,12:00:00 PM,2:59:00 PM,32,16
183,GED196LecA2,Communication Skills In Arabic 1,3,"IP, IP",HUB-111,T,6:00:00 PM,8:59:00 PM,40,4
184,GED196LecE1,Communication Skills In Arabic 1,3,"IP, IP",HUB-111,M,12:00:00 PM,2:59:00 PM,40,17
185,GED205LecE1,Psychology In Everyday Life,3,"IP, IP",HUB-107,T,12:00:00 PM,2:59:00 PM,50,15
186,GED252LecE1,Critical Thinking,3,"IP, IP",HUB-101,R,6:00:00 PM,8:59:00 PM,50,9
187,GED324Lec01,Ethical Reasoning For Today's World,3,"IP, IP",HUB-101,W,6:00:00 PM,8:59:00 PM,55,14
188,HA301Lec1,Health Information Systems,3,"IP, IP",MGT-107,T,9:00:00 AM,11:59:00 AM,30,5
189,HA330Lec1,Medical Coding,3,"IP, IP",MGT-205,W,6:00:00 PM,8:59:00 PM,32,5
190,HOM101Lec1,Fundamentals Of Healthcare Management,3,"Al Madhi, Sawsan",MGT-106,W,6:00:00 PM,8:59:00 PM,30,10
191,HRM210Lec1,Human Resource Management,3,"IP, IP",MGT-207,T,12:00:00 PM,2:59:00 PM,32,30
192,HRM210Lec2,Human Resource Management,3,"IP, IP",MGT-206,R,6:00:00 PM,8:59:00 PM,32,10
193,HRM210Lec3,Human Resource Management,3,"IP, IP",MGT-105,T,3:00:00 PM,5:59:00 PM,32,18
194,HRM210Lec4,Human Resource Management,3,"IP, IP",MGT-203,M,9:00:00 AM,11:59:00 AM,38,32
195,HRM303Lec1,Staffing,3,"IP, IP",MGT-107,T,3:00:00 PM,5:59:00 PM,30,7
196,HRM321Lec1,UAE Labor Law And Relations,3,"IP, IP",HUB-113,T,6:00:00 PM,8:59:00 PM,24,4
197,HRM440Lec1,International Human Resource Management,3,"IP, IP",MGT-101,W,3:00:00 PM,5:59:00 PM,32,16
198,HRM440Lec2,International Human Resource Management,3,"IP, IP",MGT-208,M,6:00:00 PM,8:59:00 PM,33,3
199,HRM470Lec1,Strategic Human Resource Management,3,"IP, IP",MGT-101,R,6:00:00 PM,8:59:00 PM,30,2
200,IDF100Lec1,Elements And Principles Of Design,3,"IP, IP",MGT-206,W,3:00:00 PM,5:59:00 PM,30,10
201,IDF250Lec1,Contemporary Art And Design,3,"IP, IP",HUB-113,M,12:00:00 PM,2:59:00 PM,21,14
202,INB300Lec1,International Economics,3,"IP, IP",MGT-209,M,3:00:00 PM,5:59:00 PM,40,27
203,INB330Lec1,International Finance,3,"IP, IP",MGT-101,T,3:00:00 PM,5:59:00 PM,32,32
204,INB360Lec1,International Business,3,"IP, IP",MGT-209,M,12:00:00 PM,2:59:00 PM,45,23
205,INB360Lec2,International Business,3,"IP, IP",MGT-201,T,12:00:00 PM,2:59:00 PM,45,13
206,INB450Lec1,International Accounting,3,"IP, IP",MGT-206,T,6:00:00 PM,8:59:00 PM,32,16
207,INB450Lec2,International Accounting,3,"IP, IP",MGT-105,W,12:00:00 PM,2:59:00 PM,32,29
208,INB490Lec1,Global Strategy,3,"IP, IP",MGT-207,R,3:00:00 PM,5:59:00 PM,35,11
209,IND201Std1,Studio 3 - Interior Design And Materiality,6,"IP, IP",HUB-125,M,9:00:00 AM,10:29:00 AM,20,3
,,,,"IP, IP",HUB-125,M,10:30:00 AM,1:29:00 PM,20,3
,,,,"IP, IP",HUB-125,T,12:00:00 PM,1:29:00 PM,20,3
,,,,"IP, IP",HUB-125,T,1:30:00 PM,4:29:00 PM,20,3
210,IND211Lec1,Materiality And Interior Construction,3,"IP, IP",HUB-125,M,3:00:00 PM,4:59:00 PM,20,2
,,,,"IP, IP",HUB-125,M,5:00:00 PM,6:59:00 PM,20,2
211,IND301Std1,Studio 5 - Institutional/ Corporate Design,6,"IP, IP",HUB-123,W,9:00:00 AM,10:29:00 AM,20,0
,,,,"IP, IP",HUB-123,W,10:30:00 AM,1:29:00 PM,20,0
,,,,"IP, IP",HUB-123,R,3:00:00 PM,4:29:00 PM,20,0
,,,,"IP, IP",HUB-123,R,4:30:00 PM,7:29:00 PM,20,0
212,IND341Lec1,Furniture Design And Detailing,3,"IP, IP",HUB-121,T,9:00:00 AM,10:59:00 AM,20,0
,,,,"IP, IP",HUB-121,T,11:00:00 AM,12:59:00 PM,20,0
213,IND343Lec1,Interior Finishes & Materials,3,"IP, IP",MGT-205,M,3:00:00 PM,5:59:00 PM,21,2
214,IND401Prj1,Studio 7 - Senior Project Dissertation,6,"IP, IP",HUB-124,W,9:00:00 AM,10:29:00 AM,20,0
,,,,"IP, IP",HUB-124,W,10:30:00 AM,1:29:00 PM,20,0
,,,,"IP, IP",HUB-124,R,3:00:00 PM,4:29:00 PM,20,0
,,,,"IP, IP",HUB-124,R,4:30:00 PM,7:29:00 PM,20,0
215,LNG171-1Lec1,English 1,3,"IP, IP",MGT-102,TW,1:30:00 PM,2:59:00 PM,30,31
216,LNG171-1Lec2,English 1,3,"IP, IP",MGT-210,TW,1:30:00 PM,2:59:00 PM,30,1
217,LNG171-2Lec01,English 1,3,"IP, IP",MGT-211,MW,4:30:00 PM,5:59:00 PM,30,10
218,LNG171-2Lec02,English 1,3,"IP, IP",MGT-211,TR,9:00:00 AM,10:29:00 AM,30,30
219,LNG171-2Lec03,English 1,3,"IP, IP",MGT-211,T,1:30:00 PM,2:59:00 PM,30,30
,,,,"IP, IP",MGT-102,W,12:00:00 PM,1:29:00 PM,30,30
220,LNG171-2Lec04,English 1,3,"IP, IP",MGT-211,MW,7:30:00 PM,8:59:00 PM,30,1
221,LNG171-2Lec05,English 1,3,"IP, IP",MGT-210,MW,10:30:00 AM,11:59:00 AM,30,13
222,LNG171-2Lec06,English 1,3,"IP, IP",MGT-211,TW,12:00:00 PM,1:29:00 PM,30,10
223,LNG171-2Lec07,English 1,3,"IP, IP",MGT-211,TR,6:00:00 PM,7:29:00 PM,30,1
224,LNG171-2Lec08,English 1,3,"IP, IP",MGT-210,MW,9:00:00 AM,10:29:00 AM,30,11
225,LNG171-2Lec09,English 1,3,"IP, IP",MGT-210,M,1:30:00 PM,2:59:00 PM,30,6
,,,,"IP, IP",MGT-103,R,4:30:00 PM,5:59:00 PM,30,6
226,LNG171-3Lec1,English 1,3,"IP, IP",MGT-211,M,12:00:00 PM,1:29:00 PM,30,1
,,,,"IP, IP",MGT-210,T,12:00:00 PM,1:29:00 PM,30,1
227,LNG171-3Lec2,English 1,3,"IP, IP",MGT-211,MW,9:00:00 AM,10:29:00 AM,30,17
228,LNG171-3Lec3,English 1,3,"IP, IP",MGT-211,TR,3:00:00 PM,4:29:00 PM,30,10
229,LNG171-3Lec4,English 1,3,"IP, IP",MGT-211,MW,6:00:00 PM,7:29:00 PM,30,0
230,LNG171-3Lec5,English 1,3,"IP, IP",MGT-211,TR,4:30:00 PM,5:59:00 PM,30,1
231,LNG171-4Lec1,English 1,3,"IP, IP",MGT-210,TR,10:30:00 AM,11:59:00 AM,30,10
232,LNG171-5Lec1,English 1,3,"IP, IP",MGT-210,TR,9:00:00 AM,10:29:00 AM,30,15
233,LNG171-5Lec2,English 1,3,"IP, IP",MGT-102,M,3:00:00 PM,4:29:00 PM,30,7
,,,,"IP, IP",MGT-103,W,3:00:00 PM,4:29:00 PM,30,7
234,LNG172-2Lec1,English 2,3,"IP, IP",MGT-206,M,12:00:00 PM,1:29:00 PM,30,6
,,,,"IP, IP",MGT-102,T,4:30:00 PM,5:59:00 PM,30,6
235,LNG172-2Lec2,English 2,3,"IP, IP",MGT-102,MW,4:30:00 PM,5:59:00 PM,30,10
236,LNG181LecENG-1,English I For Engineering & Computing,3,"IP, IP",MGT-211,MW,3:00:00 PM,4:29:00 PM,30,11
237,LNG181LecENG-2,English I For Engineering & Computing,3,"IP, IP",MGT-211,MW,1:30:00 PM,2:59:00 PM,30,10
238,LNG181LecENG-3,English I For Engineering & Computing,3,"IP, IP",MGT-211,MW,10:30:00 AM,11:59:00 AM,30,12
239,LNG181LecENG-4,English I For Engineering & Computing,3,"IP, IP",MGT-211,TR,7:30:00 PM,8:59:00 PM,30,4
240,LNG181LecENG-5,English I For Engineering & Computing,3,"IP, IP",MGT-211,TR,10:30:00 AM,11:59:00 AM,30,2
241,MAI600Lec1,Mathematics And Statistics For AI,3,"IP, IP",MGT-105,F,3:00:00 PM,5:59:00 PM,30,0
242,MAI601Lec1,Data Mining,3,"IP, IP",MGT-105,S,9:00:00 AM,11:59:00 AM,30,0
243,MAI602Lec1,Machine Learning,3,"IP, IP",MGT-105,F,6:00:00 PM,8:59:00 PM,30,0
244,MBA511LecWE-01,Foundations Of Quantitative Analysis,3,"IP, IP",MGT-205,SU,10:00:00 AM,1:14:00 PM,30,1
245,MBA512LecWD-01,Accounting And Finance Foundations,3,"IP, IP",MGT-210,MT,6:00:00 PM,9:14:00 PM,24,0
246,MBA640LecM2WD-02,Accounting For Decision Making,3,"IP, IP",MGT-102,MT,6:00:00 PM,9:14:00 PM,30,1
247,MBA641LecM2WD-02,Managerial Accounting,3,"IP, IP",MGT-102,MT,6:00:00 PM,9:14:00 PM,30,0
248,MBA642LecWD-01,Managerial Finance,3,"IP, IP",MGT-203,MT,6:00:00 PM,9:14:00 PM,30,3
249,MBA643LecWE-01,Business Research Methods,3,"IP, IP",MGT-107,SU,2:00:00 PM,5:14:00 PM,30,1
250,MBA645LecM2WE-02,Marketing Management,3,"IP, IP",MGT-107,SU,10:00:00 AM,1:14:00 PM,30,0
251,MBA648LecM2WD-02,Business Strategy,3,"IP, IP",MGT-207,WR,6:00:00 PM,9:14:00 PM,30,0
252,MBA649LecWD-01,Business Ethics And Sustainability,3,"IP, IP",MGT-210,WR,6:00:00 PM,9:14:00 PM,30,2
253,MBA651LecWD-01,Organizational Behaviour,3,"IP, IP",MGT-102,MT,6:00:00 PM,9:14:00 PM,30,0
254,MBA653LecWD-01,Organizational Development And Change,3,"IP, IP",MGT-105,WR,6:00:00 PM,9:14:00 PM,30,0
255,MBA655LecM2WE-02,Leadership And Motivation,3,"IP, IP",MGT-210,SU,2:00:00 PM,5:14:00 PM,30,0
256,MBA657LecWE-01,Business Ethics And Corporate Social Responsibility,3,"IP, IP",MGT-210,WR,6:00:00 PM,9:14:00 PM,30,2
257,MBA661LecWD-01,Human Resource Management,3,"IP, IP",MGT-207,MT,6:00:00 PM,9:14:00 PM,30,0
258,MBA676LecWD-01,Organizational Development And Sustainable Change,3,"IP, IP",MGT-105,WR,6:00:00 PM,9:14:00 PM,30,0
259,MBA677LecM2WE-02,Strategic Leadership,3,"IP, IP",MGT-210,SU,2:00:00 PM,5:14:00 PM,30,0
260,MBA679LecWD-01,Talent Management And Motivation,3,"IP, IP",MGT-207,MT,6:00:00 PM,9:14:00 PM,30,0
261,MBA681LecM2WD-02,Corporate Finance,3,"IP, IP",MGT-102,WR,6:00:00 PM,9:14:00 PM,30,1
262,MBA685LecWE-01,Financial Statement Analysis,3,"IP, IP",MGT-210,SU,2:00:00 PM,5:14:00 PM,30,1
263,MBA688LecWE-01,Financial Statement Analysis And Sustainability,3,"IP, IP",MGT-210,SU,2:00:00 PM,5:14:00 PM,30,1
264,MBA692LecWE-01,International Marketing,3,"IP, IP",MGT-107,SU,10:00:00 AM,1:14:00 PM,30,0
265,MBA693LecM2WD-02,Business Marketing,3,"IP, IP",MGT-107,SU,2:00:00 PM,5:14:00 PM,30,0
266,MBA697LecWE-01,Global Digital Marketing,3,"IP, IP",MGT-107,SU,10:00:00 AM,1:14:00 PM,30,0
267,MCM101Lec1,Introduction To Mass Communication & Media Studies,3,"IP, IP",HUB-112,M,12:00:00 PM,2:59:00 PM,50,18
268,MCM101Lec2,Introduction To Mass Communication & Media Studies,3,"IP, IP",HUB-111,R,6:00:00 PM,8:59:00 PM,50,6
269,MCM130Lec1,Media Ethics And Laws,3,"IP, IP",MGT-209,T,6:00:00 PM,8:59:00 PM,32,2
270,MCM130Lec2,Media Ethics And Laws,3,"IP, IP",HUB-111,W,9:00:00 AM,11:59:00 AM,40,24
271,MCM130Lec3,Media Ethics And Laws,3,"IP, IP",HUB-111,M,3:00:00 PM,5:59:00 PM,40,18
272,MCM140Lec1,Communication Research Methods,3,"IP, IP",HUB-112,R,6:00:00 PM,8:59:00 PM,45,14
273,MCM140Lec2,Communication Research Methods,3,"IP, IP",HUB-111,W,3:00:00 PM,5:59:00 PM,45,15
274,MCM201Lec1,Writing For Mass Media,3,"IP, IP",HUB-112,T,12:00:00 PM,2:59:00 PM,40,34
275,MCM201Lec2,Writing For Mass Media,3,"IP, IP",HUB-111,R,3:00:00 PM,5:59:00 PM,40,6
276,MCM210Lec1,Media Sociology,3,"IP, IP",HUB-107,M,9:00:00 AM,11:59:00 AM,45,18
277,MCM210Lec2,Media Sociology,3,"IP, IP",HUB-111,T,3:00:00 PM,5:59:00 PM,45,15
278,MCM300Lec1,Sustainability Branding,3,"IP, IP",MGT-203,W,9:00:00 AM,11:59:00 AM,30,27
279,MCM335Lec1,Digital & Online Marketing,3,"IP, IP",HUB-112,R,3:00:00 PM,5:59:00 PM,46,30
280,MCM411Lec1,Multi-Platform Storytelling,3,"IP, IP",MGT-201,R,6:00:00 PM,8:59:00 PM,40,23
281,MCM420Lec1,Modern World History,3,"IP, IP",HUB-111,T,9:00:00 AM,11:59:00 AM,50,11
282,MCM420Lec2,Modern World History,3,"IP, IP",MGT-101,M,12:00:00 PM,2:59:00 PM,50,30
283,MEC305Lec1,Mechanical Vibrations,3,"IP, IP",MGT-206,M,5:00:00 PM,6:59:00 PM,16,4
,,,,"IP, IP",HUB-104 Mechatronics Lab,W,11:00:00 AM,12:59:00 PM,16,4
284,MEC309Lec2,Electro-Pneumatic & Hydraulic Control Circuits,3,"IP, IP",MGT-103,M,11:00:00 AM,12:59:00 PM,24,0
,,,,"IP, IP",HUB-104 Mechatronics Lab,R,10:00:00 AM,11:59:00 AM,24,0
285,MEC411Lec1,Intelligent Systems,3,"IP, IP",HUB-113,W,3:00:00 PM,5:59:00 PM,32,8
286,MEC412Lec1,Sensors And Actuators,3,"IP, IP",HUB-104 Mechatronics Lab,M,1:00:00 PM,2:59:00 PM,18,4
,,,,"IP, IP",MGT-106,T,7:00:00 PM,8:59:00 PM,18,4
287,MEC412Lec2,Sensors And Actuators,3,"IP, IP",MGT-106,T,7:00:00 PM,8:59:00 PM,18,6
,,,,"IP, IP",HUB-104 Mechatronics Lab,W,1:00:00 PM,2:59:00 PM,18,6
288,MEC413Lec1,Industrial Automation,3,"IP, IP",MGT-107,W,6:00:00 PM,8:59:00 PM,32,10
289,MGT202LecBUS-1,Principles Of Management,3,"IP, IP",MGT-201,M,3:00:00 PM,5:59:00 PM,45,38
290,MGT202LecBUS-2,Principles Of Management,3,"IP, IP",MGT-202,R,9:00:00 AM,11:59:00 AM,45,34
291,MGT202LecBUS-3,Principles Of Management,3,"IP, IP",MGT-209,R,3:00:00 PM,5:59:00 PM,45,30
292,MGT202LecBUS-4,Principles Of Management,3,"IP, IP",MGT-209,R,6:00:00 PM,8:59:00 PM,45,3
293,MGT202LecBUS-5,Principles Of Management,3,"IP, IP",MGT-202,W,3:00:00 PM,5:59:00 PM,50,3
294,MGT202LecBUS-6,Principles Of Management,3,"IP, IP",MGT-202,T,6:00:00 PM,8:59:00 PM,50,2
295,MGT210Lec1,Business Report Writing,3,"IP, IP",HUB-112,W,9:00:00 AM,11:59:00 AM,45,12
296,MGT210Lec2,Business Report Writing,3,"IP, IP",HUB-111,T,12:00:00 PM,2:59:00 PM,45,20
297,MGT220Lec1,Organizational Behavior,3,"IP, IP",MGT-202,W,6:00:00 PM,8:59:00 PM,45,11
298,MGT220Lec2,Organizational Behavior,3,"IP, IP",MGT-210,T,3:00:00 PM,5:59:00 PM,40,27
299,MGT231Lec1,Legal Environment Of Business,3,"IP, IP",MGT-202,M,9:00:00 AM,11:59:00 AM,45,14
300,MGT231Lec2,Legal Environment Of Business,3,"IP, IP",MGT-201,R,3:00:00 PM,5:59:00 PM,45,18
301,MGT301Lec101,Introduction To Business Analytics,3,"IP, IP",General Computer Lab,T,5:00:00 PM,6:59:00 PM,24,2
,,,,"IP, IP",MGT-209,W,5:00:00 PM,6:59:00 PM,24,2
302,MGT301Lec102,Introduction To Business Analytics,3,"IP, IP",e-Business Computer Lab,T,3:00:00 PM,4:59:00 PM,24,3
,,,,"IP, IP",MGT-209,W,5:00:00 PM,6:59:00 PM,24,3
303,MGT301Lec201,Introduction To Business Analytics,3,"IP, IP",General Computer Lab,W,3:00:00 PM,4:59:00 PM,24,3
,,,,"IP, IP",HUB-111,R,10:00:00 AM,11:59:00 AM,24,3
304,MGT301Lec202,Introduction To Business Analytics,3,"IP, IP",General Computer Lab,T,1:00:00 PM,2:59:00 PM,24,12
,,,,"IP, IP",HUB-111,R,10:00:00 AM,11:59:00 AM,24,12
305,MGT302Lec1,Business Research Methodologies,3,"IP, IP",MGT-210,M,3:00:00 PM,5:59:00 PM,30,18
306,MGT302Lec2,Business Research Methodologies,3,"IP, IP",MGT-206,W,9:00:00 AM,11:59:00 AM,40,28
307,MGT361Lec1,Operations Management,3,"IP, IP",MGT-207,W,12:00:00 PM,2:59:00 PM,35,27
308,MGT361Lec2,Operations Management,3,"IP, IP",MGT-207,M,3:00:00 PM,5:59:00 PM,35,10
309,MGT404Lec1,Business Ethics & Social Responsibility,3,"IP, IP",MGT-202,M,6:00:00 PM,8:59:00 PM,40,40
310,MGT404Lec2,Business Ethics & Social Responsibility,3,"IP, IP",MGT-209,T,9:00:00 AM,11:59:00 AM,40,4
311,MGT430Lec1,Change Management,3,"IP, IP",MGT-201,W,6:00:00 PM,8:59:00 PM,40,3
312,MGT470Lec1,Strategic Management,3,"IP, IP",MGT-203,W,6:00:00 PM,8:59:00 PM,35,21
313,MIT602LecWD-01,Information Technology Services And Operations,3,"IP, IP",MGT-102,WR,6:00:00 PM,9:14:00 PM,24,0
314,MIT623LecWE-02,Business Intelligence,3,"IP, IP",MGT-210,MT,6:00:00 PM,8:14:00 PM,30,0
315,MKT201Lec1,Principles Of Marketing,3,"IP, IP",HUB-101,T,3:00:00 PM,5:59:00 PM,40,25
316,MKT201Lec2,Principles Of Marketing,3,"IP, IP",MGT-201,M,9:00:00 AM,11:59:00 AM,40,19
317,MKT201Lec3,Principles Of Marketing,3,"IP, IP",MGT-101,W,12:00:00 PM,2:59:00 PM,35,9
318,MKT208Lec1,Consumer Behaviour,3,"IP, IP",MGT-205,W,12:00:00 PM,2:59:00 PM,21,11
319,MKT301Lec1,Digital Marketing,3,"IP, IP",MGT-205,T,12:00:00 PM,2:59:00 PM,24,10
320,MKT364Lec1,Services Marketing,3,"IP, IP",MGT-103,M,6:00:00 PM,8:59:00 PM,24,6
321,MKT371Lec1,Brand Marketing,3,"IP, IP",MGT-105,W,9:00:00 AM,11:59:00 AM,30,7
322,MKT430Lec1,Marketing Research,3,"IP, IP",MGT-210,R,3:00:00 PM,5:59:00 PM,35,11
323,MKT465Lec1,International Marketing,3,"IP, IP",MGT-203,M,3:00:00 PM,5:59:00 PM,40,12
324,MKT465Lec2,International Marketing,3,"IP, IP",MGT-105,M,12:00:00 PM,2:59:00 PM,45,43
325,MTH012Lec1,Pre-Calculus,0,"IP, IP",MGT-101,R,3:00:00 PM,5:59:00 PM,40,10
326,MTH112Lec1,Calculus 1,3,"IP, IP",HUB-114,M,9:00:00 AM,9:59:00 AM,32,15
,,,,"IP, IP",HUB-114,MW,12:00:00 PM,1:29:00 PM,32,15
327,MTH112Lec2,Calculus 1,3,"IP, IP",HUB-114,MW,1:30:00 PM,2:59:00 PM,32,9
,,,,"IP, IP",MGT-204,M,5:00:00 PM,5:59:00 PM,32,9
328,MTH112Lec3,Calculus 1,3,"IP, IP",HUB-114,TR,4:30:00 PM,5:59:00 PM,32,4
,,,,"IP, IP",HUB-114,R,9:00:00 AM,9:59:00 AM,32,4
329,MTH112Lec4,Calculus 1,3,"IP, IP",HUB-114,TR,3:00:00 PM,4:29:00 PM,32,7
,,,,"IP, IP",MGT-208,R,5:00:00 PM,5:59:00 PM,32,7
330,MTH112LecAR/ID,Calculus 1,3,"IP, IP",MGT-107,W,3:00:00 PM,4:29:00 PM,32,18
,,,,"IP, IP",MGT-107,R,9:00:00 AM,10:29:00 AM,32,18
,,,,"IP, IP",MGT-107,R,11:00:00 AM,11:59:00 AM,32,18
331,MTH114Lec1,Linear Algebra,3,"IP, IP",MGT-208,TW,3:00:00 PM,4:29:00 PM,40,25
332,MTH114Lec2,Linear Algebra,3,"IP, IP",MGT-208,MR,9:00:00 AM,10:29:00 AM,40,7
333,MTH114Lec3,Linear Algebra,3,"IP, IP",MGT-208,TW,4:30:00 PM,5:59:00 PM,40,0
334,MTH130Lec1,Probability And Statistics,3,"IP, IP",MGT-210,MW,12:00:00 PM,1:29:00 PM,40,9
335,MTH130Lec2,Probability And Statistics,3,"IP, IP",MGT-203,MW,1:30:00 PM,2:59:00 PM,40,27
336,MTH130Lec3,Probability And Statistics,3,"IP, IP",MGT-208,MR,10:30:00 AM,11:59:00 AM,40,0
337,MTH130Lec4,Probability And Statistics,3,"IP, IP",MGT-103,W,4:30:00 PM,5:59:00 PM,40,2
,,,,"IP, IP",MGT-103,R,3:00:00 PM,4:29:00 PM,40,2
338,MTH195Lec101,Applied Statistics,3,"IP, IP",HUB-112,M,9:00:00 AM,10:59:00 AM,24,9
,,,,"IP, IP",e-Business Computer Lab,R,9:00:00 AM,10:59:00 AM,24,9
339,MTH195Lec102,Applied Statistics,3,"IP, IP",HUB-112,M,9:00:00 AM,10:59:00 AM,24,2
,,,,"IP, IP",e-Business Computer Lab,W,11:00:00 AM,12:59:00 PM,24,2
340,MTH195Lec201,Applied Statistics,3,"IP, IP",MGT-202,T,3:00:00 PM,4:59:00 PM,24,7
,,,,"IP, IP",e-Business Computer Lab,W,5:00:00 PM,6:59:00 PM,24,7
341,MTH195Lec202,Applied Statistics,3,"IP, IP",MGT-202,T,3:00:00 PM,4:59:00 PM,24,1
,,,,"IP, IP",e-Business Computer Lab,R,7:00:00 PM,8:59:00 PM,24,1
342,MTH196Lec1,Mathematics For Business,3,"IP, IP",MGT-202,T,12:00:00 PM,2:59:00 PM,45,33
343,MTH196Lec2,Mathematics For Business,3,"IP, IP",MGT-202,W,9:00:00 AM,11:59:00 AM,45,36
344,MTH196Lec3,Mathematics For Business,3,"IP, IP",HUB-101,M,12:00:00 PM,2:59:00 PM,46,46
345,MTH196Lec4,Mathematics For Business,3,"IP, IP",MGT-202,R,6:00:00 PM,8:59:00 PM,45,5
346,MTH203Lec1,Discrete Mathematics For Computing Science,3,"IP, IP",MGT-208,M,12:00:00 PM,1:29:00 PM,40,20
,,,,"IP, IP",MGT-204,W,12:00:00 PM,1:29:00 PM,40,20
347,MTH203Lec2,Discrete Mathematics For Computing Science,3,"IP, IP",MGT-204,MW,1:30:00 PM,2:59:00 PM,40,9
348,MTH203Lec3,Discrete Mathematics For Computing Science,3,"IP, IP",MGT-204,T,3:00:00 PM,4:29:00 PM,40,0
,,,,"IP, IP",MGT-101,W,10:30:00 AM,11:59:00 AM,40,0
349,MTH212Lec1,Calculus 3,3,"Kamalov, Firuz",MGT-106,M,12:00:00 PM,1:29:00 PM,40,6
,,,,"Kamalov, Firuz",MGT-206,T,12:00:00 PM,1:29:00 PM,40,6
350,NET100Lec1,Fundamental Of Digital Systems,3,"IP, IP",HUB-115 Networking Lab,M,5:00:00 PM,6:59:00 PM,20,2
,,,,"IP, IP",MGT-106,W,9:00:00 AM,10:59:00 AM,20,2
351,NET120Lec1,LAN Switching And Routing,3,"IP, IP",HUB-115 Networking Lab,T,5:00:00 PM,6:59:00 PM,24,6
,,,,"IP, IP",MGT-106,W,4:00:00 PM,5:59:00 PM,24,6
352,NET121LecCN1,Network Operating Systems,3,"IP, IP",MGT-102,T,11:00:00 AM,12:59:00 PM,24,6
,,,,"IP, IP",HUB-115 Networking Lab,W,11:00:00 AM,12:59:00 PM,24,6
353,NET213Lec1,Microprocessors And Microcontrollers,3,"IP, IP",MGT-106,T,3:00:00 PM,4:59:00 PM,18,1
,,,,"IP, IP",HUB-118 Robotic Lab,W,11:00:00 AM,12:59:00 PM,18,1
354,NET213Lec2,Microprocessors And Microcontrollers,3,"Sadek, Zeyad Remah",HUB-118 Robotic Lab,M,7:00:00 PM,8:59:00 PM,18,0
,,,,"IP, IP",MGT-106,T,3:00:00 PM,4:59:00 PM,18,0
355,NET220LecC1,Network Security And Administration,3,"Seyam, Ahmed",HUB-118 Robotic Lab,T,7:00:00 PM,8:59:00 PM,20,14
,,,,"IP, IP",MGT-204,W,3:00:00 PM,4:59:00 PM,20,14
356,NET220LecC2,Network Security And Administration,3,"IP, IP",HUB-114,T,9:00:00 AM,10:59:00 AM,20,6
,,,,"Seyam, Ahmed",HUB-117 Software Lab,W,1:00:00 PM,2:59:00 PM,20,6
357,NET221Lec1,Communication Technology,3,"IP, IP",MGT-106,M,6:00:00 PM,8:59:00 PM,24,6
358,NET410Lec1,Enterprise Network Design,3,"IP, IP",MGT-206,M,7:00:00 PM,8:59:00 PM,24,5
,,,,"IP, IP",HUB-115 Networking Lab,T,1:00:00 PM,2:59:00 PM,24,5
359,NET440Prj1,CNET Project 1,2,Staff,,N\A,12:00:00 AM,12:00:00 AM,10,0
360,PRA200Lec1,Writing For Public Relations,3,"IP, IP",MGT-105,R,9:00:00 AM,11:59:00 AM,32,4
361,PRA220Lec1,Research Methods For PR,3,"IP, IP",MGT-105,M,6:00:00 PM,8:59:00 PM,32,5
